ID,ESTACION,FECHA,HORA,LONGITUD,LATITUD,ALTITUD,PM10,PM2_5,NO2,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,ANIO,MES
121451,CAMPO_DE_MARTE,2019-07-11,150000,-77.0432,-12.0705,117,48.17,38.4,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,7
477398,SAN_MARTIN_DE_PORRES,2022-10-22,180000,-77.0845,-12.0089,56,41.49,26.61,15,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,10
420641,SAN_MARTIN_DE_PORRES,2016-05-01,210000,-77.0845,-12.0089,56,108.61,16.4,6.1,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,5
9752,SAN_BORJA,2016-02-11,120000,-77.0077,-12.1086,128,50.51,8.7,16.1,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,2
179464,SANTA_ANITA,2016-10-23,200000,-76.9714,-12.043,253,34.39,6.3,1.6,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,10
436622,SAN_MARTIN_DE_PORRES,2018-02-26,180000,-77.0845,-12.0089,56,50.65,10.5,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,2
554060,CARABAYLLO,2022-03-23,000000,-77.0336,-11.9022,179,13.06,10.64,25.9,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,3
104507,CAMPO_DE_MARTE,2017-08-04,150000,-77.0432,-12.0705,117,26.85,11.3,11.6,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,8
171370,SANTA_ANITA,2015-11-21,140000,-76.9714,-12.043,253,119,31.9,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2015,11
80244,SAN_BORJA,2024-02-26,160000,-77.0077,-12.1086,128,54.15,17.07,20.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2024,2
184318,SANTA_ANITA,2017-05-14,020000,-76.9714,-12.043,253,75.78,36.5,8.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,5
553723,CARABAYLLO,2022-03-08,230000,-77.0336,-11.9022,179,14.68,8.72,27.6,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,3
391106,SAN_JUAN_DE_LURIGANCHO,2022-04-18,060000,-76.9992,-11.9816,240,34.08,29.38,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,4
390630,SAN_JUAN_DE_LURIGANCHO,2022-03-29,100000,-76.9992,-11.9816,240,25.95,17.92,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,3
262300,VILLA_MARIA_DEL_TRIUNFO,2016-12-06,080000,-76.92,-12.1664,272,45.47,35.4,15.5,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,12
386647,SAN_JUAN_DE_LURIGANCHO,2021-10-14,110000,-76.9992,-11.9816,240,NA,29.33,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,10
36166,SAN_BORJA,2019-02-16,020000,-77.0077,-12.1086,128,112.6,14.8,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2019,2
118696,CAMPO_DE_MARTE,2019-03-18,200000,-77.0432,-12.0705,117,21.2,10.1,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,3
362699,SAN_JUAN_DE_LURIGANCHO,2019-01-20,150000,-76.9992,-11.9816,240,83.1,46.8,28.9,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2019,1
374765,SAN_JUAN_DE_LURIGANCHO,2020-06-06,090000,-76.9992,-11.9816,240,NA,31.22,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,6
434312,SAN_MARTIN_DE_PORRES,2017-11-22,120000,-77.0845,-12.0089,56,40.24,11.7,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,11
373111,SAN_JUAN_DE_LURIGANCHO,2020-03-29,110000,-76.9992,-11.9816,240,NA,11.52,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,3
16093,SAN_BORJA,2016-11-01,170000,-77.0077,-12.1086,128,28.44,14.9,2.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,11
22338,SAN_BORJA,2017-07-19,220000,-77.0077,-12.1086,128,39.47,14,83.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,7
34666,SAN_BORJA,2018-12-15,140000,-77.0077,-12.1086,128,58.99,7,26.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,12
150151,CAMPO_DE_MARTE,2022-10-19,110000,-77.0432,-12.0705,117,14.94,14.35,7.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,10
276398,VILLA_MARIA_DEL_TRIUNFO,2018-07-16,180000,-76.92,-12.1664,272,76.98,16.8,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,7
72157,SAN_BORJA,2023-03-26,170000,-77.0077,-12.1086,128,29.92,11.23,5.3,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,3
332225,SAN_JUAN_DE_LURIGANCHO,2015-07-30,210000,-76.9992,-11.9816,240,95.9,35.8,37,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,7
478076,SAN_MARTIN_DE_PORRES,2022-11-20,000000,-77.0845,-12.0089,56,21.41,14.47,28.3,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,11
98627,CAMPO_DE_MARTE,2016-12-02,150000,-77.0432,-12.0705,117,43.94,8.8,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,12
226243,SANTA_ANITA,2022-02-23,230000,-76.9714,-12.043,253,41.1,17.54,30.9,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,2
416041,SAN_MARTIN_DE_PORRES,2015-10-23,050000,-77.0845,-12.0089,56,31.48,12.1,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,10
505023,CARABAYLLO,2016-08-17,190000,-77.0336,-11.9022,179,56.23,16.1,7.8,LIMA,LIMA,CARABAYLLO,150106,20240430,2016,8
45551,SAN_BORJA,2020-03-13,030000,-77.0077,-12.1086,128,40.41,15.73,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,3
232263,SANTA_ANITA,2022-11-01,190000,-76.9714,-12.043,253,47.5,30.93,25.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,11
87211,CAMPO_DE_MARTE,2015-08-14,230000,-77.0432,-12.0705,117,45.67,18.8,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2015,8
185558,SANTA_ANITA,2017-07-04,180000,-76.9714,-12.043,253,105.2,44.6,52.9,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,7
323657,VILLA_MARIA_DEL_TRIUNFO,2023-12-06,210000,-76.92,-12.1664,272,56.23,23.35,19.6,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,12
349176,SAN_JUAN_DE_LURIGANCHO,2017-07-06,040000,-76.9992,-11.9816,240,91.6,33.9,46,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,7
365087,SAN_JUAN_DE_LURIGANCHO,2019-04-30,030000,-76.9992,-11.9816,240,NA,42.94,18.7,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2019,4
51256,SAN_BORJA,2020-11-05,200000,-77.0077,-12.1086,128,36.56,20.05,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,11
80899,SAN_BORJA,2024-03-24,230000,-77.0077,-12.1086,128,29.6,10.5,17,LIMA,LIMA,SAN_BORJA,150130,20240430,2024,3
275622,VILLA_MARIA_DEL_TRIUNFO,2018-06-14,100000,-76.92,-12.1664,272,61.54,15,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,6
260296,VILLA_MARIA_DEL_TRIUNFO,2016-09-13,200000,-76.92,-12.1664,272,135.43,23,17.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,9
188747,SANTA_ANITA,2017-11-14,150000,-76.9714,-12.043,253,81.2,25.9,12.1,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,11
86588,CAMPO_DE_MARTE,2015-07-20,000000,-77.0432,-12.0705,117,37.11,9.9,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2015,7
13474,SAN_BORJA,2016-07-15,140000,-77.0077,-12.1086,128,30.41,18.8,22.1,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,7
417223,SAN_MARTIN_DE_PORRES,2015-12-11,110000,-77.0845,-12.0089,56,41.55,31,26.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,12
519318,CARABAYLLO,2018-04-05,100000,-77.0336,-11.9022,179,29.3,14.9,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,4
1039,SAN_BORJA,2015-02-13,110000,-77.0077,-12.1086,128,NA,4.1,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,2
310720,VILLA_MARIA_DEL_TRIUNFO,2022-06-15,200000,-76.92,-12.1664,272,78.49,33.15,32.3,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,6
241923,SANTA_ANITA,2023-12-09,070000,-76.9714,-12.043,253,35.18,24.08,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,12
69110,SAN_BORJA,2022-11-19,180000,-77.0077,-12.1086,128,62.94,23.66,19.1,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,11
317340,VILLA_MARIA_DEL_TRIUNFO,2023-03-18,160000,-76.92,-12.1664,272,64.12,25.53,16,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,3
425019,SAN_MARTIN_DE_PORRES,2016-10-31,070000,-77.0845,-12.0089,56,22.95,8.3,14.7,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,10
565827,CARABAYLLO,2023-07-26,070000,-77.0336,-11.9022,179,15.15,14.36,10,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,7
95536,CAMPO_DE_MARTE,2016-07-26,200000,-77.0432,-12.0705,117,39,8.1,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,7
241634,SANTA_ANITA,2023-11-27,060000,-76.9714,-12.043,253,25.08,18.46,8.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,11
111515,CAMPO_DE_MARTE,2018-05-23,150000,-77.0432,-12.0705,117,22.79,16.5,25.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,5
241264,SANTA_ANITA,2023-11-11,200000,-76.9714,-12.043,253,21.48,14.16,15.7,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,11
97074,CAMPO_DE_MARTE,2016-09-28,220000,-77.0432,-12.0705,117,40.09,14,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,9
198237,SANTA_ANITA,2018-12-15,010000,-76.9714,-12.043,253,61.6,13.4,14,LIMA,LIMA,SANTA_ANITA,150137,20240430,2018,12
13460,SAN_BORJA,2016-07-15,000000,-77.0077,-12.1086,128,69.03,25.6,30.2,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,7
275277,VILLA_MARIA_DEL_TRIUNFO,2018-05-31,010000,-76.92,-12.1664,272,200,64.7,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,5
472260,SAN_MARTIN_DE_PORRES,2022-03-22,160000,-77.0845,-12.0089,56,69.61,26.46,29.6,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,3
427500,SAN_MARTIN_DE_PORRES,2017-02-11,160000,-77.0845,-12.0089,56,59.84,18.4,21,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,2
478405,SAN_MARTIN_DE_PORRES,2022-12-03,170000,-77.0845,-12.0089,56,69.49,50.49,33.6,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,12
80160,SAN_BORJA,2024-02-23,040000,-77.0077,-12.1086,128,49.5,15.53,17.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2024,2
311634,VILLA_MARIA_DEL_TRIUNFO,2022-07-23,220000,-76.92,-12.1664,272,134.87,40.61,21.1,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,7
182332,SANTA_ANITA,2017-02-20,080000,-76.9714,-12.043,253,NA,18.8,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,2
480399,SAN_MARTIN_DE_PORRES,2023-02-24,190000,-77.0845,-12.0089,56,39.92,18,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,2
10200,SAN_BORJA,2016-03-01,040000,-77.0077,-12.1086,128,32,11.9,9.2,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,3
2291,SAN_BORJA,2015-04-06,150000,-77.0077,-12.1086,128,NA,21.4,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,4
102375,CAMPO_DE_MARTE,2017-05-07,190000,-77.0432,-12.0705,117,26.09,13.8,9.7,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,5
3397,SAN_BORJA,2015-05-22,170000,-77.0077,-12.1086,128,NA,18,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,5
394912,SAN_JUAN_DE_LURIGANCHO,2022-09-23,200000,-76.9992,-11.9816,240,82.2,48.25,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,9
195062,SANTA_ANITA,2018-08-04,180000,-76.9714,-12.043,253,22.72,18.9,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2018,8
2973,SAN_BORJA,2015-05-05,010000,-77.0077,-12.1086,128,NA,17,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,5
561971,CARABAYLLO,2023-02-15,150000,-77.0336,-11.9022,179,79.52,41.67,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,2
385415,SAN_JUAN_DE_LURIGANCHO,2021-08-24,030000,-76.9992,-11.9816,240,NA,33.05,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,8
345229,SAN_JUAN_DE_LURIGANCHO,2017-01-22,170000,-76.9992,-11.9816,240,66.72,26.3,29.9,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,1
379770,SAN_JUAN_DE_LURIGANCHO,2020-12-31,220000,-76.9992,-11.9816,240,NA,13.96,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,12
321111,VILLA_MARIA_DEL_TRIUNFO,2023-08-22,190000,-76.92,-12.1664,272,NA,21.63,12.3,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,8
254041,VILLA_MARIA_DEL_TRIUNFO,2015-12-28,050000,-76.92,-12.1664,272,69.57,19.1,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2015,12
245240,SANTA_ANITA,2024-04-25,120000,-76.9714,-12.043,253,28.33,23.25,40.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2024,4
493802,CARABAYLLO,2015-05-08,060000,-77.0336,-11.9022,179,57.5,22.5,20.1,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,5
45219,SAN_BORJA,2020-02-28,070000,-77.0077,-12.1086,128,NA,7.3,5.1,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,2
111399,CAMPO_DE_MARTE,2018-05-18,190000,-77.0432,-12.0705,117,71.14,40.5,33.6,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,5
230714,SANTA_ANITA,2022-08-29,060000,-76.9714,-12.043,253,58.46,46.97,22.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,8
89188,CAMPO_DE_MARTE,2015-11-05,080000,-77.0432,-12.0705,117,31.21,10.8,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2015,11
526511,CARABAYLLO,2019-01-30,030000,-77.0336,-11.9022,179,NA,155.5,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2019,1
98888,CAMPO_DE_MARTE,2016-12-13,120000,-77.0432,-12.0705,117,26.98,6.9,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,12
127431,CAMPO_DE_MARTE,2020-03-16,190000,-77.0432,-12.0705,117,20.42,11.24,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,3
380801,SAN_JUAN_DE_LURIGANCHO,2021-02-12,210000,-76.9992,-11.9816,240,NA,13.32,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,2
78822,SAN_BORJA,2023-12-29,100000,-77.0077,-12.1086,128,30.99,11.95,9.1,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,12
108031,CAMPO_DE_MARTE,2017-12-29,110000,-77.0432,-12.0705,117,14.14,8.5,2,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,12
246128,VILLA_MARIA_DEL_TRIUNFO,2015-02-01,120000,-76.92,-12.1664,272,68.96,21.4,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2015,2
33741,SAN_BORJA,2018-11-07,010000,-77.0077,-12.1086,128,61.08,10.6,32.2,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,11
23983,SAN_BORJA,2017-09-26,110000,-77.0077,-12.1086,128,69.33,21.1,46.5,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,9
393101,SAN_JUAN_DE_LURIGANCHO,2022-07-10,090000,-76.9992,-11.9816,240,46.9,36.61,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,7
519223,CARABAYLLO,2018-04-01,110000,-77.0336,-11.9022,179,45.7,23.4,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,4
72326,SAN_BORJA,2023-04-02,180000,-77.0077,-12.1086,128,29.29,8.78,5.3,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,4
62236,SAN_BORJA,2022-02-06,080000,-77.0077,-12.1086,128,40.15,15.33,10.4,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,2
16264,SAN_BORJA,2016-11-08,200000,-77.0077,-12.1086,128,43.28,14.4,4.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,11
102394,CAMPO_DE_MARTE,2017-05-08,140000,-77.0432,-12.0705,117,101.9,29.7,29,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,5
314836,VILLA_MARIA_DEL_TRIUNFO,2022-12-04,080000,-76.92,-12.1664,272,25.64,20.06,5,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,12
195002,SANTA_ANITA,2018-08-02,060000,-76.9714,-12.043,253,51.62,45.5,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2018,8
310248,VILLA_MARIA_DEL_TRIUNFO,2022-05-27,040000,-76.92,-12.1664,272,61.66,50.82,26.7,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,5
95010,CAMPO_DE_MARTE,2016-07-04,220000,-77.0432,-12.0705,117,31.6,14.8,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,7
395439,SAN_JUAN_DE_LURIGANCHO,2022-10-15,190000,-76.9992,-11.9816,240,71.97,38.43,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,10
163483,CAMPO_DE_MARTE,2024-04-26,230000,-77.0432,-12.0705,117,24.38,16.31,26.5,LIMA,LIMA,JESUS_MARIA,150113,20240430,2024,4
480083,SAN_MARTIN_DE_PORRES,2023-02-11,150000,-77.0845,-12.0089,56,21.56,13.69,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,2
324195,VILLA_MARIA_DEL_TRIUNFO,2023-12-29,070000,-76.92,-12.1664,272,19.14,13.36,18.4,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,12
266097,VILLA_MARIA_DEL_TRIUNFO,2017-05-13,130000,-76.92,-12.1664,272,276.6,56.8,22.4,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,5
522738,CARABAYLLO,2018-08-25,220000,-77.0336,-11.9022,179,70.07,3.8,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,8
147100,CAMPO_DE_MARTE,2022-06-14,080000,-77.0432,-12.0705,117,13.62,10.03,5,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,6
277906,VILLA_MARIA_DEL_TRIUNFO,2018-09-17,140000,-76.92,-12.1664,272,34.8,14.8,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,9
4606,SAN_BORJA,2015-07-12,020000,-77.0077,-12.1086,128,60.6,31.8,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,7
182233,SANTA_ANITA,2017-02-16,050000,-76.9714,-12.043,253,NA,35.3,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,2
507053,CARABAYLLO,2016-11-10,090000,-77.0336,-11.9022,179,75.6,27.6,32.6,LIMA,LIMA,CARABAYLLO,150106,20240430,2016,11
497187,CARABAYLLO,2015-09-26,070000,-77.0336,-11.9022,179,58.59,9.4,26,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,9
339322,SAN_JUAN_DE_LURIGANCHO,2016-05-21,140000,-76.9992,-11.9816,240,170.5,99.8,86.9,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,5
390372,SAN_JUAN_DE_LURIGANCHO,2022-03-18,160000,-76.9992,-11.9816,240,98.9,53.15,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,3
373519,SAN_JUAN_DE_LURIGANCHO,2020-04-15,110000,-76.9992,-11.9816,240,NA,15.96,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,4
287406,VILLA_MARIA_DEL_TRIUNFO,2019-10-18,100000,-76.92,-12.1664,272,NA,13.13,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2019,10
259004,VILLA_MARIA_DEL_TRIUNFO,2016-07-22,000000,-76.92,-12.1664,272,76.38,21.3,26.5,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,7
338456,SAN_JUAN_DE_LURIGANCHO,2016-04-15,120000,-76.9992,-11.9816,240,138.7,44.7,27.6,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,4
438274,SAN_MARTIN_DE_PORRES,2018-05-06,140000,-77.0845,-12.0089,56,NA,34.5,34.5,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,5
437889,SAN_MARTIN_DE_PORRES,2018-04-20,130000,-77.0845,-12.0089,56,103.36,44.4,88.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,4
541011,CARABAYLLO,2020-09-25,070000,-77.0336,-11.9022,179,62,25.72,8.1,LIMA,LIMA,CARABAYLLO,150106,20240430,2020,9
488541,SAN_MARTIN_DE_PORRES,2024-01-30,010000,-77.0845,-12.0089,56,50.66167,21.05,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2024,1
161131,CAMPO_DE_MARTE,2024-01-19,230000,-77.0432,-12.0705,117,23.47,15.73,16.3,LIMA,LIMA,JESUS_MARIA,150113,20240430,2024,1
187502,SANTA_ANITA,2017-09-23,180000,-76.9714,-12.043,253,NA,36.4,60.7,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,9
159694,CAMPO_DE_MARTE,2023-11-21,020000,-77.0432,-12.0705,117,NA,16.99,32.2,LIMA,LIMA,JESUS_MARIA,150113,20240430,2023,11
380383,SAN_JUAN_DE_LURIGANCHO,2021-01-26,110000,-76.9992,-11.9816,240,NA,12.17,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,1
145506,CAMPO_DE_MARTE,2022-04-08,220000,-77.0432,-12.0705,117,17.54,14.79,11,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,4
87424,CAMPO_DE_MARTE,2015-08-23,200000,-77.0432,-12.0705,117,21.28,7.8,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2015,8
312759,VILLA_MARIA_DEL_TRIUNFO,2022-09-08,190000,-76.92,-12.1664,272,90.19,37.17,16.5,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,9
361821,SAN_JUAN_DE_LURIGANCHO,2018-12-15,010000,-76.9992,-11.9816,240,74.15,44.8,27.7,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2018,12
396305,SAN_JUAN_DE_LURIGANCHO,2022-11-20,210000,-76.9992,-11.9816,240,40.38,22.05,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,11
11824,SAN_BORJA,2016-05-07,200000,-77.0077,-12.1086,128,45.26,15,32.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,5
555036,CARABAYLLO,2022-05-02,160000,-77.0336,-11.9022,179,148.5,54.76,42.3,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,5
70032,SAN_BORJA,2022-12-28,040000,-77.0077,-12.1086,128,32.03,14.3,12.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,12
426856,SAN_MARTIN_DE_PORRES,2017-01-15,200000,-77.0845,-12.0089,56,40.81,9.2,16.8,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,1
320058,VILLA_MARIA_DEL_TRIUNFO,2023-07-09,220000,-76.92,-12.1664,272,27.54,18.72,13.6,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,7
286582,VILLA_MARIA_DEL_TRIUNFO,2019-09-14,020000,-76.92,-12.1664,272,87,11.38,19.5,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2019,9
173803,SANTA_ANITA,2016-03-01,230000,-76.9714,-12.043,253,101.1,32.3,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,3
447411,SAN_MARTIN_DE_PORRES,2019-05-22,070000,-77.0845,-12.0089,56,NA,27.8,89.7,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2019,5
375859,SAN_JUAN_DE_LURIGANCHO,2020-07-21,230000,-76.9992,-11.9816,240,NA,17.21,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,7
487198,SAN_MARTIN_DE_PORRES,2023-12-05,020000,-77.0845,-12.0089,56,26.66166,19.04,21.7,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,12
339707,SAN_JUAN_DE_LURIGANCHO,2016-06-06,150000,-76.9992,-11.9816,240,157.3,54.2,57.8,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,6
101736,CAMPO_DE_MARTE,2017-04-11,040000,-77.0432,-12.0705,117,27.86,13.3,21.2,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,4
392383,SAN_JUAN_DE_LURIGANCHO,2022-06-10,110000,-76.9992,-11.9816,240,28.51,22.08,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,6
502086,CARABAYLLO,2016-04-17,100000,-77.0336,-11.9022,179,66.09,36.2,13.4,LIMA,LIMA,CARABAYLLO,150106,20240430,2016,4
310034,VILLA_MARIA_DEL_TRIUNFO,2022-05-18,060000,-76.92,-12.1664,272,58.38,39.66,14.6,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,5
